Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties
2021,TN,Tennessee,Anderson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.3,30.7,46.0,77576,47001,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.1954177 36.1167307),2738.0
2021,SC,South Carolina,Dorchester,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,40.8,35.1,46.6,163327,45035,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-80.4046966 33.0821859),1974.0
2021,PA,Pennsylvania,Washington,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,33.9,27.7,40.3,209470,42125,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-80.2521319 40.2000054),2653.0
2021,SD,South Dakota,Custer,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.1,30.3,45.9,8609,46033,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-103.46225 43.6849428),2636.0
2021,PA,Pennsylvania,Lawrence,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.1,29.5,43.6,85497,42073,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-80.3344455 40.9927352),2554.0
2021,SD,South Dakota,Codington,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.1,32.8,41.3,28427,46029,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-97.1988375 44.9662852),665.0
2021,OR,Oregon,Multnomah,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,26.3,22.7,30.2,803377,41051,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-122.4173625 45.5477107),2410.0
2021,SC,South Carolina,Cherokee,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.6,31.6,46.0,56052,45021,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-81.6076469 35.0497962),1969.0
2021,PA,Pennsylvania,Allegheny,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,31.6,27.8,35.7,1238090,42003,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-79.9804515 40.4697574),2455.0
2021,TN,Tennessee,DeKalb,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.5,28.7,44.8,20478,47041,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-85.8335959 35.9822191),2006.0
2021,RI,Rhode Island,Kent,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,29.6,24.9,34.7,170715,44003,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-71.5802819 41.675118),2658.0
2021,TN,Tennessee,Greene,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.4,30.3,45.1,70621,47059,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-82.8475235 36.1794867),2047.0
2021,SC,South Carolina,Beaufort,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,31.5,26.9,36.0,191748,45013,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-80.6894218 32.358112),2708.0
2021,SC,South Carolina,Kershaw,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.5,29.2,42.1,66130,45055,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-80.5908847 34.3383561),2525.0
2021,SC,South Carolina,Jasper,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.2,32.0,47.1,30324,45053,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-81.021627 32.43059),2524.0
2021,RI,Rhode Island,Bristol,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,23.7,18.8,29.1,50818,44001,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-71.2866874 41.7068397),2657.0
2021,SD,South Dakota,Beadle,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.9,29.4,45.3,19121,46005,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-98.2794224 44.4182649),661.0
2021,SC,South Carolina,Abbeville,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.9,32.7,47.4,24299,45001,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-82.4540577 34.229041),742.0
2021,SC,South Carolina,Chester,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.5,34.7,48.6,32209,45023,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-81.1612488 34.6893424),744.0
2021,SD,South Dakota,Oglala Lakota,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,46.3,40.0,52.7,13586,46102,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-102.5614857 43.333393),2730.0
2021,SD,South Dakota,Butte,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.9,30.2,45.7,10456,46019,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-103.5014361 44.8962264),2631.0
2021,SD,South Dakota,Dewey,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.6,38.5,50.7,5246,46041,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-100.8379534 45.148049),2638.0
2021,SD,South Dakota,McPherson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.2,27.5,43.3,2420,46089,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-99.2114212 45.7842491),2686.0
2021,SD,South Dakota,Clark,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.8,25.7,40.6,3855,46025,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-97.7249124 44.8552107),664.0
2021,PA,Pennsylvania,Mercer,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,40.3,33.4,47.4,109972,42085,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-80.2527863 41.3000142),2558.0
2021,PA,Pennsylvania,Schuylkill,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.6,31.6,47.7,143264,42107,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-76.2177878 40.703682),738.0
2021,PA,Pennsylvania,Perry,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.3,27.6,43.2,45986,42099,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-77.2663284 40.3977795),2601.0
2021,SD,South Dakota,Edmunds,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.9,27.3,43.1,4033,46045,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-99.205362 45.4116802),667.0
2021,SD,South Dakota,Brule,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.6,30.5,47.1,5242,46015,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-99.092909 43.7298732),2630.0
2021,SC,South Carolina,Richland,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.1,31.9,40.5,418307,45079,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-80.8980371 34.0290952),2581.0
2021,SD,South Dakota,Bon Homme,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36.8,29.1,45.2,7014,46009,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-97.8841987 42.985799),2628.0
2021,SD,South Dakota,Hanson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.4,27.4,43.8,3505,46061,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-97.7968454 43.6806116),669.0
2021,SC,South Carolina,Sumter,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.9,36.2,47.4,104758,45085,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-80.3823757 33.9161395),2583.0
2021,PA,Pennsylvania,Philadelphia,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,31.3,27.8,35.1,1576251,42101,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-75.1333459 40.0093755),2602.0
2021,SC,South Carolina,Colleton,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.3,31.0,44.1,38462,45029,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-80.6552438 32.8350184),1972.0
2021,OR,Oregon,Sherman,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,33.6,26.2,42.1,1907,41055,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-120.6785124 45.3992158),2411.0
2021,TN,Tennessee,Bedford,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36.7,29.2,44.7,51119,47003,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-86.4582939 35.5136604),682.0
2021,SC,South Carolina,York,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.2,30.2,38.5,288595,45091,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-81.1831873 34.9701875),2585.0
2021,OR,Oregon,Umatilla,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.6,31.5,46.1,79988,41059,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-118.7338795 45.5911997),2413.0
2021,TN,Tennessee,Henderson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.0,31.6,47.0,27953,47077,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-88.3876742 35.6539945),692.0
2021,PA,Pennsylvania,Susquehanna,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.3,33.1,49.6,38389,42115,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-75.8009686 41.8196651),2606.0
2021,PA,Pennsylvania,Montour,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,33.7,26.4,41.2,18087,42093,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-76.6652253 41.0292837),736.0
2021,PA,Pennsylvania,Tioga,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.3,30.7,46.2,40929,42117,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-77.2572881 41.7668593),2607.0
2021,TN,Tennessee,Cumberland,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.9,30.1,43.9,62451,47035,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-84.9947614 35.9523984),2004.0
2021,SD,South Dakota,Jones,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.3,27.7,44.0,879,46075,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-100.6861382 43.951991),2682.0
2021,TN,Tennessee,Grainger,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.7,30.5,47.0,23763,47057,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.5095458 36.2775091),2046.0
2021,TN,Tennessee,Carroll,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.9,32.5,41.3,28432,47017,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-88.4523791 35.9657478),685.0
2021,PA,Pennsylvania,Cambria,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.8,31.3,46.6,132167,42021,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-78.7104774 40.5102268),2460.0
2021,TN,Tennessee,Fentress,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.3,28.1,43.3,18850,47049,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.9377641 36.3698921),2043.0
2021,RI,Rhode Island,Newport,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,25.7,20.9,30.9,85264,44005,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-71.2830626 41.5010449),2659.0
2021,SC,South Carolina,Calhoun,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.1,31.9,47.0,14165,45017,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-80.7803468 33.6747804),2710.0
2021,SD,South Dakota,Lawrence,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,32.0,25.3,39.4,26165,46081,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-103.8063624 44.3485137),2683.0
2021,SD,South Dakota,Hughes,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36.0,28.4,43.8,17694,46065,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-99.9756842 44.3844521),2679.0
2021,PA,Pennsylvania,Union,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.0,27.5,42.7,42568,42119,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-77.0554751 40.962179),740.0
2021,PA,Pennsylvania,Columbia,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.2,32.0,47.2,64872,42037,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-76.4042599 41.0455174),2499.0
2021,TN,Tennessee,Humphreys,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36.9,28.8,45.4,19211,47085,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-87.7904526 36.0408218),2009.0
2021,PA,Pennsylvania,Elk,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,34.8,27.6,42.8,30783,42047,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-78.6539366 41.4273317),730.0
2021,TN,Tennessee,Clay,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36.7,28.5,44.9,7555,47027,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-85.5457173 36.5457493),2001.0
2021,TN,Tennessee,Blount,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,32.3,26.2,39.3,137605,47009,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.9229731 35.6881849),2740.0
2021,SD,South Dakota,Day,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.0,31.3,47.0,5414,46037,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-97.5814295 45.355161),3159.0
2021,SC,South Carolina,Barnwell,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,46.3,39.6,53.5,20580,45011,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-81.4342278 33.2605516),2707.0
2021,PA,Pennsylvania,Fayette,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.5,30.7,45.0,126931,42051,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-79.6401194 39.9189072),2505.0
2021,TN,Tennessee,Dyer,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.6,27.2,42.5,36615,47045,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-89.3983058 36.054196),2042.0
2021,SD,South Dakota,Sully,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.4,27.5,44.1,1476,46119,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-100.1313985 44.7223248),2733.0
2021,SD,South Dakota,Haakon,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.7,28.6,43.4,1835,46055,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-101.5408561 44.2880971),668.0
2021,SD,South Dakota,Harding,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36.1,28.4,45.0,1327,46063,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-103.4738711 45.5966105),2678.0
2021,SD,South Dakota,Hyde,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36.7,28.1,45.6,1236,46069,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-99.4727359 44.5371743),2680.0
2021,SD,South Dakota,Potter,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36.9,29.0,46.1,2475,46107,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-99.9620034 45.0527131),677.0
2021,PA,Pennsylvania,Monroe,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,33.3,26.8,39.8,169273,42089,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-75.3290651 41.0562401),2560.0
2021,PA,Pennsylvania,Mifflin,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.7,27.4,43.5,46136,42087,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-77.6518322 40.6016153),2559.0
2021,PA,Pennsylvania,Wayne,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,34.1,26.7,42.7,51431,42127,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-75.2924932 41.6466021),2654.0
2021,PA,Pennsylvania,Carbon,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.6,28.9,45.1,65412,42025,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-75.7050387 40.9183666),2461.0
2021,PA,Pennsylvania,Bedford,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.8,29.0,45.2,47461,42009,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-78.4947466 39.9986336),2457.0
2021,PA,Pennsylvania,Indiana,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.3,31.3,47.2,82886,42063,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-79.0875451 40.6514319),732.0
2021,OR,Oregon,Yamhill,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,34.2,28.0,41.4,108239,41071,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-123.3163993 45.2478274),2453.0
2021,TN,Tennessee,Bradley,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,40.2,33.6,46.7,110162,47011,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-84.8594137 35.1539144),1995.0
2021,SC,South Carolina,Greenwood,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,40.3,34.5,46.2,69241,45047,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-82.1278759 34.1557959),655.0
2021,SD,South Dakota,Hanson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.3,28.3,44.8,3505,46061,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-97.7968454 43.6806116),669.0
2021,SD,South Dakota,Miner,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.9,27.7,44.5,2314,46097,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-97.608122 44.0215411),675.0
2021,OR,Oregon,Wallowa,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,30.0,22.9,38.0,7545,41063,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-117.1855796 45.593753),2450.0
2021,TN,Tennessee,Davidson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,32.6,28.0,37.8,703953,47037,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-86.7847898 36.1691287),2005.0
2021,PA,Pennsylvania,Blair,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,34.3,27.3,41.7,121767,42013,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-78.309597 40.4986828),727.0
2021,SD,South Dakota,Douglas,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36.5,28.4,45.4,2821,46043,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-98.3584331 43.3915064),666.0
2021,TN,Tennessee,Cocke,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.4,31.7,47.0,36418,47029,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-83.1192242 35.916198),2002.0
2021,SD,South Dakota,Deuel,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.4,31.7,47.4,4272,46039,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-96.6902393 44.7562899),2637.0
2021,SD,South Dakota,Hutchinson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.6,27.6,44.2,7411,46067,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-97.7493828 43.3367101),670.0
2021,PA,Pennsylvania,Clinton,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.9,28.5,43.8,37465,42035,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-77.629009 41.2395075),2498.0
2021,RI,Rhode Island,Washington,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,25.1,20.6,30.1,130592,44009,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-71.620282 41.396792),2703.0
2021,PA,Pennsylvania,Somerset,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.2,31.4,47.5,73627,42111,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-79.0284859 39.9812968),2605.0
2021,PA,Pennsylvania,Westmoreland,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.1,26.7,37.6,353057,42129,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-79.4666879 40.3110682),2655.0
2021,RI,Rhode Island,Providence,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,32.5,27.9,37.5,658221,44007,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-71.5786246 41.8697678),2660.0
2021,PA,Pennsylvania,Sullivan,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.7,27.9,44.2,5868,42113,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-76.5117166 41.4392848),739.0
2021,SC,South Carolina,Anderson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36.1,31.4,41.3,206908,45007,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-82.6386029 34.521235),2706.0
2021,SD,South Dakota,Aurora,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.6,31.4,46.1,2748,46003,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-98.5775872 43.7247191),660.0
2021,TN,Tennessee,Franklin,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.7,31.8,47.2,43215,47051,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-86.0992032 35.1559259),2044.0
2021,SD,South Dakota,Ziebach,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,47.7,39.2,56.3,2380,46137,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-101.6608274 44.9897638),681.0
2021,SD,South Dakota,Jackson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.9,31.9,44.6,2878,46071,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-101.6263229 43.677506),2681.0
2021,TN,Tennessee,Hardin,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,37.0,29.5,44.9,26892,47071,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-88.1856958 35.2018926),2051.0
2021,SD,South Dakota,Clay,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.6,28.3,43.9,15150,46027,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-96.980468 42.9161495),2634.0
2021,OR,Oregon,Tillamook,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,31.5,24.6,39.6,27748,41057,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-123.7592988 45.4558895),2412.0
2021,SD,South Dakota,Hamlin,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.4,29.5,43.8,6255,46057,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-97.178598 44.6806187),2676.0
2021,SC,South Carolina,Hampton,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.8,34.4,49.1,18180,45049,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-81.1438217 32.7783341),2523.0
2021,TN,Tennessee,Haywood,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,42.8,34.7,51.2,17694,47075,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-89.2826913 35.5866782),2053.0
2021,TN,Tennessee,Henry,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.6,30.8,46.6,32239,47079,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-88.3002878 36.325295),2054.0
2021,SD,South Dakota,Davison,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.5,31.3,48.1,19878,46035,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-98.1558683 43.6804393),3145.0
2021,PA,Pennsylvania,Greene,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.2,29.2,45.9,35369,42059,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-80.2256552 39.8477067),2549.0
2021,TX,Texas,Milam,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.5,29.7,45.7,25106,48331,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-96.9843946 30.791242),2821.0
2021,SD,South Dakota,Corson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.3,37.4,49.5,3872,46031,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-101.1796647 45.6856708),2635.0
2021,SC,South Carolina,Charleston,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,31.7,27.4,36.1,413024,45019,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-79.94248 32.8004582),1968.0
2021,TN,Tennessee,Hancock,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.9,30.3,47.7,6787,47067,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-83.2274928 36.5213528),2050.0
